input,response,output
    近日，云南电信携手中兴通讯在昆明完成了无线智能编排网络的商用验证，以AI为引擎，实现了从“以网络为中心”到“以用户为中心”的转变，通过用户编排和网络编排实现最优用户体验和网络流量最大，在多制式多频复杂组网下，提升5G网络效益和用户体验。          测试结果表明，智能网络编排实现了5G用户体验的大幅提升，在4G网络接入用户数和流量保持不变情况下，5G用户拉网速率提升18%~129%，在智能编排功能开启前后，整体4G网络KPI趋于稳定，在保证迁移用户体验不变条件下提高网络服务能力，提升了用户体验，降低了运营成本。          随着5G商用网络的逐渐规模化，如何提供优质的5G体验成为持续发展5G用户、释放5G网络潜力、提升5G网络价值及经济效益的基础性命题。基于差异化的5G服务场景下的精准用户感知，今年年初，中兴通讯率先提出业界首个无线智能编排网络方案，该方案基于基站内生智能，通过用户编排和网络编排的双轮驱动来实现对网络服务能力的柔性编排，实现对网络的精准赋能，带给用户最优体验。          面向未来，5G演进将进一步呈现出网络服务化、服务场景化、场景智能化、智能内生化的趋势，双方将进一步加强在无线智能编排领域的合作，通过意图驱动、跨域赋能、联合编排和孪生进化四个方面持续推进无线智能编排能力的演进，打造场景化效用自适应的智能编排网络，共筑高性能高体验5G网络。      ,中兴通讯，云南电信,云南电信，中兴通讯
"    7月28日讯，立讯精密出现1笔大宗交易。成交价格为37.69元,成交金额为1168.39万元。买方为机构专用，卖方为国泰君安证券股份有限公司宁波彩虹北路证券营业部。无溢价      ",立讯精密，国泰君安,立讯精密，国泰君安证券股份有限公司
  首都经贸大学保险系副主任李文中表示，各家保险公司都应当不断提升理赔服务质量，树立公司和行业的良好形象。          李文中认为，保险公司提升理赔服务质量，可以从三方面着手。          一是保险公司要诚实守信，根据法律的规定和合同约定充分履行保险赔偿责任，公平地对待每个客户和每个案件。          这既要求保险公司有严格的制度规范，也要求保险公司相关工作人员具有较高的专业素质。          二是保险公司要不断优化理赔程序，提升理赔服务的效率。          当前，保险公司不断加大保险科技投入，运用科技手段来实现这一目的，理赔效率大大提高，也很好地改善了消费者的消费体验。          三是保险公司应当树立服务意识。          保险不能一赔了之，要将保险理解为一项综合服务，不断拓宽服务范围，提升服务质量。          关于《金融消保大咖说》新兴金融消费场景不断出现，让我们的生活更为便利，但也让不法诈骗分子有更多可乘之机，给我们的金融财产安全造成隐患。          为积极配合中国人民银行、中国银保监会、中央网信办、公安部的金融消费者权益保护相关工作，普及金融基础知识、提升金融消费者素养，号召广大网友争做金融好网民，中国经济网联合中国平安今年继续推出12期金融消费者素养提升系列公益课堂。          节目旨在传递科学的投资理财理念，防止人民群众受骗上当，引导金融消费者正确使用金融服务，倡导理性消费投资。      ,中国平安,中国人民银行，中国银保监会，中央网信办，公安部，中国平安
    7月29日，国内动力电池龙头宁德时代正式发布了第一代钠离子电池。          受此消息影响，宁德时代昨日(7月30日)股价逆势拉升，最高涨幅达到7.62%，截至昨日收盘，总市值近1.3万亿元。          今日早间中信证券发布研报：能源变革带来的市场空间巨大，公司成长确定性高，具备长期配置价值，并给予宁德时代754元/股的目标价。          而今日(7月30日)宁德时代震荡下行。截止发稿，宁德时代报价为546.49元/股，跌幅为1.85%。          更值得注意得是，中信证券曾在2月10日将贵州茅台的目标价调至3000元，当时为年内最高收盘价。          而中信证券今年的经典战役让投资者心有点慌，今年的2月10日中信证券发布了著名的“贵州茅台目标价3000元”。          2月10日也成为贵州茅台今年的最高收盘价，研报发布后贵州茅台股价从2600元一路到目前的1600余元，跌去近1000元。          此外，今年3月10日，中信证券还发布研报上调腾讯控股目标价至820港元，值得一提的是，3月10日并不是腾讯的年内最高点。          腾讯控股当时股价在660港元，截止发稿，腾讯控股报价为468港元。      ,宁德时代，贵州茅台，腾讯控股，中信证券,宁德时代，中信证券，贵州茅台，腾讯控股
    永安药业在互动平台表示，永安药业母公司生产的牛磺酸主要作为原料药或食品添加剂直接供给生产厂商，不直接销售给终端客户。为了满足消费者的需求，子公司永安康健推出了牛磺酸系列产品，如永安康健牌牛磺酸粉、牛磺酸气泡含片、牛磺酸咖啡因耐力含片、牛磺酸咖啡因B族泡腾颗粒等均为小包装，您可以根据您的个人需求及喜好来选择适合您的产品。      ,永安药业,永安药业，永安康健
改选董事会后，苏宁易购公布了一份让新高层忧心的业绩快报。       7月30日，苏宁易购发布2021年半年度业绩快报。公告显示，苏宁易购上半年总营收为936.57亿，较上年同期1184.24亿下降21%，归属于上市公司股东的净利润为净亏损31.90亿，上年同期为净亏损1666万，亏损幅度同比扩大18倍。    ,苏宁易购,苏宁易购
有投资者问，近年来公司飞机业务销售很好，飞机供不应求，造成产能排到下一年。请问在如此好的销售市场中，公司生产的飞机能否提价？对下游采购机构是否有定价权？          万丰奥威在互动平台表示，公司飞机价格结合生产成本、培训服务、售后与技术支持等因素确定销售价格，并根据市场情况对价格进行调整。      ,万丰奥威,万丰奥威
兆易创新公布的最新两融数据显示，公司8月3日融资余额为27.58亿元，与前一日相比减少2.62亿元，减少比例为8.68%，当前融资余额占流通市值的比例为2.26%。该股最近5个交易日融资余额增加6056.02万元，增加比例为2.24%。          融券余额为54.23万股，与前一日相比增加3.88万股，增加比例为7.71%，当前融券余额占流通股的比例为0.09%。该股最近5个交易日融券余额增加1287股，增加比例为0.24%。      ,兆易创新,兆易创新
    8月5日讯，长春高新集合竞价跌近10%，成交额4.3亿元，安科生物竞价跌超9%。消息面上，新华社发文揭示滥用生长激素危害。      ,长春高新，新华社,长春高新，安科生物
    【国元证券：撤销深圳滨河大道证券营业部等2家证券营业部】8月8日讯，国元证券公告，为进一步优化营业网点布局，公司决定撤销淮南朝阳中路证券营业部和深圳滨河大道证券营业部。      ,国元证券,国元证券
"    8月11日讯，西藏珠峰出现2笔大宗交易。第1笔成交价格为30.49元,成交金额为1006.17万元。买方为中信证券股份有限公司北京东直门证券营业部，卖方为九州证券股份有限公司客户资产管理部。第2笔成交价格为30.49元,成交金额为304.9万元。买方为长城证券股份有限公司如皋海阳路证券营业部，卖方为九州证券股份有限公司客户资产管理部。折价率均为17.26%       ",西藏珠峰，中信证券，九州证券，长城证券,中信证券股份有限公司，九州证券股份有限公司，长城证券股份有限公司
8月16日讯，梅雁吉祥公布的最新两融数据显示，公司8月13日融资余额为2.87亿元，与前一日相比增加2311.89万元，增加比例为8.76%，当前融资余额占流通市值的比例为5.29%。该股最近5个交易日融资余额增加2229.26万元，增加比例为8.42%。          融券余额为66.0万股，与前一日相比增加65.0万股，增加比例为6500.0%，当前融券余额占流通股的比例为0.03%。该股最近5个交易日融券余额增加65.0万股，增加比例为6500.0%。      ,梅雁吉祥,梅雁吉祥
    【拓普集团：4705.88万股限售股将于8月23日上市流通】8月16日讯，拓普集团公布非公开发行限售股上市流通公告，此次限售股上市流通数量为4705.88万股，此次限售股上市流通日期为2021年8月23日。      ,拓普集团,拓普集团
8月17日讯，有投资者问，通过天眼查 中银(宁波)电池 属于贵公司宋总的 中银电池 也有锂电池业务 宁波富邦这个名显得仅限于宁波。强烈建议贵公司更名为富邦锂矿！名字也显得霸气          宁波富邦在互动平台表示，公司目前的主营业务为工业铝型材加工、铝铸棒产品贸易业务等。      ,宁波富邦，富邦锂矿，天眼查,中银电池，宁波富邦
    航天长峰(600855)2021年半年报经营评述内容如下：          【2021年半年报】          经营情况的讨论与分析          2021 年上半年，公司经营状况良好，各业务领域经济形势呈稳定增长。报告期内，累计实现营业收入 9.76 亿元，较上年同期增长 17.65%，归属于上市公司股东的净利润 0.78 亿元，较上年同期下降 27.08%。公司各主营业务保持传统既有优势，持续提升行业知名度和影响力，区域营销网络高效协同，业务范围涵盖全国，公司积极开展市场拓展，上半年新签项目合同 12 亿元。          安保科技产业，营业收入与利润较上年同期均有大幅度提升。在国内疫情大幅缓解后，公司在该业务领域发展态势趋好，在巩固安保、公安、政法传统优势业务的基础上，重点拓展信创、应急等业务，不断提升产品研发与集成能力。电源产业，营业收入与利润较上年同期相比大幅提升。在摆脱去年同期疫情影响后，公司持续提升产品研发、生产与市场营销能力，业务发展呈现良好态势。医疗器械产业，营业收入较上年同期保持稳定。公司持续加大 ECMO 体外人工心肺等重点产品研发投入，积极布局产业能力提升，为后续公司在该业务领域的技术研发与生产制造做好充分准备。电子信息产业，营业收入与去年同期保持稳定，公司积极开展各项红外产品关键技术攻关与科研生产工作。综上所述，航天长峰上半年经济运行态势良好，后续将聚焦于加大研发投入力度推进转型升级，同时通过优化产业结构的方式不断提升公司盈利能力，实现高质量发展。      ,航天长峰,航天长峰
"华林证券披露半年报。公司2021年上半年实现营业总收入777,952,968.61元，同比增长35.45%；实现归属于上市公司股东的净利润412,469,652.92元，同比增长44.93%；基本每股收益0.15元/股。            ",华林证券,华林证券
"    8月19日电，渤海轮渡发布2021年半年度报告，实现营业收入6.87亿元，同比增长37.83%；归属于上市公司股东的净利润1.19亿元，同比增长9,441.50%；归属于上市公司股东的扣除非经常性损益的净利润9512.24万元，去年同期亏损3498.69万元；基本每股收益0.25元。      ",渤海轮渡,渤海轮渡
8月19日讯，有投资者问，公司是否考虑引进资质好的股东，参与公司经营。公司跟腾讯公司是合作关系，是否在洽谈更进一步的合作？          恺英网络在互动平台表示，公司欢迎优质股东投资公司，目前已有股东推荐的人员担任公司董事和监事。公司在业务上与腾讯、哔哩哔哩等行业内优秀公司有良好的合作。      ,恺英网络，腾讯，哔哩哔哩,恺英网络，腾讯，哔哩哔哩
    8月20日讯，兴业证券8月19日将协鑫能科评级调整为审慎增持，2021年EPS预测为0.9元。      ,兴业证券，协鑫能科,协鑫能科
昨日，锂电池板块临近午间快速上涨，而锂矿指数也一度大涨7％，个股方面，天华超净和西藏矿业于盘中创下年内新高……而今日，虽然锂电池板块相比昨日有所回调，但天华超净却依旧表现强势，再度于盘中以高达10．54％的涨幅报86．14元／吨，刷新其股价的历史新高。          此外，在昨日晚间发布公告称公司年产2．5万吨电池级氢氧化锂和电池级碳酸锂项目试生产的中矿资源，也在锂盐大火的当下，股价迎来一波飞升，今日开盘后便直线拉升封住涨停板，期间虽稍有动荡，但是最终依旧在收盘时以涨停划上圆满的句号。          据SMM现货报价显示，截止8月20日，国产电池级碳酸锂报价99000～103000元／吨，均价101000元／吨。          这也意味着，国产电池级碳酸锂的现货均价已经成功“撞破”10万元／吨的关口继续上行。在目前市面上的强烈看涨预期下，碳酸锂价格上涨逐渐加速。          据SMM统计，仅是在8月16日到8月20日短短一周的时间内，电池级碳酸锂的现货均价便已经上涨4500元／吨，涨幅高达4．66％。          针对碳酸锂，据SMM近期调研显示，目前市面上碳酸锂厂家几无报价，部分江西厂家碳酸锂报价已经上行至10．5～11万元／吨左右。月中下游整体采购量较少，企业多以观望为主，采购时节将集中在8月底。而当前碳酸锂基本面仍维持紧平衡状态，在厂家惜售情况下，供应紧张格局显现。          值得一提的是，此前7月份，因为青海、四川以及江西等多个省份的限电影响叠加部分原料受限，国内碳酸锂7月产量环比下降10％。而8月盐湖将进入年度产量高峰，考虑到部分企业原料短缺尚无法解决，预计8月碳酸锂产量将达19，820吨，环比微涨6％。          至于后市价格方面，在看涨预期影响下，市场惜售情绪明显加重，SMM预计8月碳酸锂价格将明显反弹。          这一点也与东兴证券的观点不谋而合，此前东兴证券表示，如今旺季来临，国内新能源汽车产业链景气度高企，电池和正极材料厂商产能释放在即，采购意愿强烈。加之目前锂电材料普遍存在库存偏紧的情况，在这一背景下，锂盐市场供不应求的市场结构仍在延续，将持续推涨锂盐报价。          而且考虑到三季度后青海地区碳酸锂产量面临边际递减的情况，预计四季度锂价重心将持续抬升。      ,东兴证券，天华超净，西藏矿业,天华超净，西藏矿业，中矿资源，东兴证券
    8月23日电，星星科技公告，萍乡中院决定对公司启动预重整，并指定清算组担任公司预重整期间临时管理人。萍乡中院决定对公司启动预重整，不代表萍乡中院最终受理对公司的重整申请，不代表公司正式进入重整程序。      ,星星科技,星星科技
"8月25日讯，有投资者问，截止7月20日收盘公司股东人数是多少？          旗滨集团在互动平台表示，截至2021年7月20日，公司股东人数为73,322人。      ",旗滨集团,旗滨集团
    8月25日电，巨轮智能发布半年报，上半年公司实现营业收入11.24亿元，同比增长93.7%。其中，汽车轮胎装备板块实现收入5.7亿元，同比增长91.88%。巨轮智能表示，营收大幅增长主要系在手订单增多导致。受益于疫情好转，国外订单往国内转移等因素，巨轮智能2021年上半年轮胎模具业务实现收入2.08亿元，同比增长20.09%，液压式硫化机业务实现收入3.62亿元，同比增长192.17%。相关业务业绩增长明显。      ,巨轮智能,巨轮智能
8月26日讯，有投资者问，汇鸿中天新型抗菌面料是否有具体应用项目？          汇鸿集团在互动平台表示，汇鸿中天抗菌面料项目目前已初步应用于部分纺织服装产品，目前在进一步研发中，对其进行优化。      ,汇鸿集团,汇鸿集团
"    8月25日，中信银行发布2021年上半年业绩报告，报告显示，百信银行上半年总资产679.32亿元，同比增长24.98%；实现净利润1.04亿元，同比增长1385.71%；其中营业净收入13.18亿元，同比增长64.0%，拨备前利润8.88亿元，同比增长76.9%。          报告期内，百信银行坚持审慎稳健经营，聚焦数字普惠金融，营收和净利润实现快速增长，不良率和不良额实现双降，进入稳健的盈利释放期，主要经营指标表现良好，并再次获得AAA主体长期信用评级。          当下，产业数字化日益成为数字经济发展的重要驱动力，百信银行发挥数字银行优势，助力传统产业数字化转型和绿色低碳发展，积极履行金融服务实体经济的使命和担当。          今年4月，百信银行携手中信银行和百度发布了全新的智能汽车金融品牌，并推出了“百车贷”和“百商贷”两款产品，服务自主品牌新能源汽车和商用车，致力于为自主汽车产业发展提供更智能、更普惠、更便捷的汽车金融服务。截至目前，百信银行已实现前十大商用车自主品牌合作覆盖率50%，合作渠道80余家，合作授信近百亿元。同时，与北汽新能源、零跑汽车、上汽通用五菱等新能源厂家开展总对总合作。未来，百信银行将持续打造B/C联动的一体化综合服务平台，支持自主品牌汽车产业的发展。          2021年政府工作报告提到，实施金融支持绿色低碳发展专项政策，设立碳减排支持工具。今年6月，百信银行积极响应人民银行北京营管部绿色金融创新货币政策，并成为北京地区首家落地“京绿通”专项再贴现产品的金融机构。人民银行北京营管部表示，百信银行拥有丰富的票据资源储备,其全线上化的“百票贴”产品操作更加便利高效，并探索出了“票据+供应链+互联网+再贴现”的特色化服务模式，重点支持普惠小微客户“三小一短”（小企业持有、小银行承兑、小金额、短余期）票据融资。截至6月30日，百票贴已为2440户企业提供累计贴现交易343.77亿元，其中近90%是小微企业。          面对分布广泛、数据匮乏的民营小微企业和三农客户，百信银行通过数字科技赋能和创新金融服务模式，积极践行数字普惠金融，助力国家乡村振兴战略的实施。          江西东乡的黄思思是众多普通养殖户中的一员，经营着一家占地五亩、规模约两千头的生猪养殖场。受疫情影响，猪苗、产品和饲料周转滞销带来的资金压力，一度让他觉得跨不过这道坎。百信银行的“养殖贷”为黄思思提供了申请、风控、审核、放款等全流程线上服务，168万元首笔贷款只用一天就完成了放款。          上半年，百信银行聚焦三农合作项目，推出生猪养殖贷、农业供货贷等系列产品，累计放款近7亿元，帮助千千万万个像黄思思一样的农户和小微企业主走出困境。同时，落地无息政策性资金3.5亿元，低息再贴现累计23亿元，有效支持小微企业和三农客户降低融资成本。          百信银行持续加大金融科技投入，从云化、敏捷、智能和安全四个维度构建面向未来的数字银行服务范式与能力，上半年科技投入同比增长19%，占全行总成本投入的50%。作为原生的数字银行，科技能否敏捷赋能业务创新，成为未来银行最重要的竞争优势。          上半年，百信银行在理财科技频频发力，加速金融科技创新和平台化发展。今年6月，百信银行发布理财SaaS开放服务平台，提供产品接入、平台管理、渠道销售和账户服务等数字化综合解决方案。目前，百信银行已经接入20余家银行理财子公司、商业银行、基金和保险公司等，可以为更广泛的用户提供更便捷、更安全的个性化、一站式线上理财服务。          当下，数字化转型已成为商业银行转型发展的时代命题，也是创新驱动数字经济的重要引擎，以百信银行为代表的年轻数字银行紧扣时代脉搏，始终坚持用科技践行数字普惠金融，深入实践产业数字金融，持续探索未来银行发展新模式，不断提升数字银行竞争优势和服务实体经济质效。       ",百信银行，中信银行，百度，北汽新能源，零跑汽车，上汽通用五菱,百信银行，中信银行，百度，北汽新能源，零跑汽车，上汽通用五菱
    国投资本(600061.SH)公布2021年半年度报告，公司上半年实现营业收入约78.25亿元，同比增长27.25%；归属于上市公司股东的净利润约6.04亿元，同比增长162.19%；归属于上市公司股东的扣除非经常性损益的净利润约26.91亿元，同比增长17.30%；基本每股收益0.41元/股。      ,国投资本,国投资本
    半年大赚133亿元，曾经的A股“汽车一哥”正在回归路上吗？8月26日晚间，上汽集团发布了上半年财报。报告期内，上汽集团实现营业总收入3660.96亿元，同比增长29.03%；归母净利润为133.14亿元，同比增长58.61%，其中，计入当期损益的政府补助为14.6亿元；扣非净利润为118.5亿元，同比增长65.2%。          去年受疫情影响，上汽集团各项财务指标均有所下滑，随着疫情的缓和，其经营正在回归正常轨道。据悉，今年上半年，上汽集团完成整车批售229.7万辆，同比增长12.1%，但其实际零售达到294.5万辆，同比增长29.7%。这样的销量增长比例和上述主要财务指标增速一致。          不过，上汽集团近两年来在资本市场一直不得意，市值逐步被比亚迪和长城汽车赶超。8月26日，上汽集团股价收跌1.02%至18.37元，总市值为2146亿元，约为比亚迪的1/4，长城汽车的2/5。          经营现金流暴跌从上述主要财务指标和销量数据来看，上汽集团今年上半年业绩都算漂亮，但有一项现金流却出现了异常。          财报显示，今年上半年，上汽集团经营活动产生的现金流量净额并未随着销量和净利润的上涨而上涨，反而出现了暴跌，具体数值为15.8亿元，这相较去年同期的293.6亿元下滑了94.6%。          为何会有如此大的波动？记者发现，这与上汽集团旗下子公司上汽财务公司有关，因为后者为满足贷款业务的资金需求，同时为降低融资成本，发行了ABS用于置换同业拆借资金。          一知情人士向记者表示，对金融机构机构而言置换同业拆借，现金会呈流出状态。          据悉，因为此，上汽集团金融板块经营活动产生的现金净额同比减少了314.55亿元。而同期上汽集团制造板块企业经营活动产生现金净额并无异常，为145.41亿元，同比增加36.82亿元，增幅达33.91%。          在研发费用方面，今年上半年，上汽集团研发投入了77.6亿元，相比去年同期的58.4亿元增加了33%，研发投入占营收的比例为2.12%。          虽然今年上半年上汽集团在研发投入上出现了较大的增幅，但在研发投入占营收比上并无较大增长，2020年，该比例为2.07%。          合资依赖症缓解众所周知，上汽集团对上汽大众、上汽通用两大合资公司的依赖症非常严重。但从今年上半年财报来看，这种依赖症正在大幅减轻。          据上汽集团去年财报，2020年上汽集团归母净利润为204亿元，其中，上汽大众和上汽通用两家合资公司就为上汽集团贡献了累计196亿元的利润，是上汽集团当年净利润的96%；上汽大众贡献净利润近155亿元，占总利润的76%；上汽通用贡献利润41亿元，占总利润比例为20%。          除上汽大众、上汽通用外，上汽集团旗下还有上汽通用五菱、华域汽车、上汽财务三家重要子公司，这三家去年对上汽集团的利润贡献合计达106.8亿元，五大子公司的利润贡献超300亿元。这意味着剥离这些“利润奶牛”，上汽集团自主品牌和其他业务亏损巨大。          而今年上半年，上汽集团对这两家合资公司的利润依赖情况在大幅好转。报告期内，这两家合资公司累计为上汽集团贡献52.4亿元的净利润，仅占上汽集团总利润133亿元的39%；其中，上汽大众为上汽集团净利润贡献了28.9亿元，占集团总利润的21.7%；上汽通用贡献了23.5亿元的净利润，占比为17.7%。          五大子公司今年上半年的利润贡献合计为115.5亿元，这也意味着上汽集团自主品牌和其他业务也开始实现盈利了。          据上汽集团透露，今年上半年，上汽集团自主品牌增长较快。其中，上汽乘用车公司零售达到38.1万辆，同比增长60.2%，上汽大通零售达到10.6万辆，同比增长57.2%。          针对“缺芯”问题，上汽集团在财报中表示，报告期内，全球车用芯片供应严重短缺，对上汽集团生产和批发销量的完成进度造成较大影响。下半年，上汽集团将密切跟踪芯片供应恢复情况，想尽一切办法提升芯片供应的保障力，做好生产资源调配和生产组织安排，加快生产批发进度，积极缓解终端“供不应求”的现状，全力冲刺年度经营目标。          此前，上汽集团提出了2021年617万辆的销售目标，今年上半年，按批发销量229.7万辆来看，全年销量目标完成率仅为37.2%；若按零售销量294.5万辆来计算，则完成率达47.7%。                 ,上汽集团，上汽大众，上汽通用，上汽通用五菱、华域汽车、上汽财务，比亚迪,上汽集团，上汽大众，上汽通用，上汽通用五菱，华域汽车，上汽财务，比亚迪，长城汽车
"天威视讯昨日发布了2021年半年度报告。报告期内，天威视讯实现营业收入约9亿元，同比增长1.59%；归属于上市公司股东的净利润约7781.28万元，同比下降21.52%；基本每股收益0.097元，同比下降21.46%。          截至报告期末，天威视讯拥有的有线数字电视用户终端数为153.68万个，较2020年底减少6.80万个；高清交互电视用户终端数为109.43万个，较2020年底减少1.97万个；付费频道用户终端数为10.20万个，较2020年底减少3,522个；有线宽带缴费用户数为64.02万户，较2020年底增加1.32万户。          报告期内，天威视讯数字电视基本收视费收入22,105万元，较上年同期减少了2,711万元，减幅为10.93%；数字电视增值业务实现收入9,542万元，较上年同期减少了1,482万元，减幅为13.44%。有线数字电视业务收入减少的原因是2021年上半年数字电视终端用户持续流失，终端用户流失直接导致基础收视费持续下降、增值业务增长动能不足。报告期内，天威视讯积极采取多措施减缓用户流失，稳住公众业务基本盘，进一步提升融合用户规模，减低单一业务终端离网率；借助头部资源、优质视频内容、优化呈现模式提升数字电视用户粘度。          报告期内，天威视讯有线宽带业务实现收入16,206万元，较上年同期增加了192万元，增幅为1.20%。报告期内，天威视讯通过加快全光网络改造、全面推广大带宽产品、升级用户带宽水平等手段与其他宽带业务运营商展开竞争，宽带业务用户稳步增长，收入同比增加。          报告期内，政企项目业务实现收入3,080万元，较上年同期减少了751万元，减幅为19.60%。政企收入减少的原因是受新冠疫情影响、政府财政及企业预算收紧、在建项目完工和验收进度影响，报告期内无中大型项目确认收入，收入同比下降。          报告期内，节目传输业务实现收入4,756万元，较上年同期增加了132万元，增幅为2.85%。          报告期内，电视购物业务实现收入6,526万元，较上年同期减少了1,202万元，减幅为15.55%。报告期内完成宜和TV直播平台的上线运营，与腾讯微视、美团优选等社区平台开展合作，打造直播+社交+社区的多渠道电商营销；自制了《生活在深圳》、《宜和购物点歌台》等多个栏目并成功落地广州，拓展了购物内容和覆盖范围。      ",天威视讯,天威视讯，腾讯微视，美团优选
    【新疆交建：上半年净利润同比减少21.6%】8月30日电，新疆交建发布半年报，上半年归属于母公司所有者的净利润7681.38万元，同比减少21.6%；营业收入28.47亿元，同比增长52.05%；基本每股收益0.12元，同比减少20.0%。      ,新疆交建,新疆交建
    珠海港在互动平台表示，公司正积极推动秀强股份家电玻璃新增产能落户珠海，后续将根据监管法规要求及时披露相关进展信息。      ,秀强股份，珠海港,秀强股份
"8月30日晚，华建集团（600629）发布2021年半年报，上半年公司实现40.49亿元，同比增长7.48%，实现归属于上市公司股东的净利润1.96亿元，同比增长2.98%；扣非后归属于上市股东的净利润1.65亿元，同比增长20.66%，扣非净利润增长速度超过营收增长水平，基本每股收益0.3745元/股，同比增长2.02%。在上半年新冠疫情和严峻复杂国际形势影响下，华建集团依然保持了营收和净利润的稳健增长，凸显公司高质量发展成果，也彰显公司强劲的业绩增长力。      在“十四五”的开局之年，华建集团坚持创新驱动、转型发展，紧握碳中和发展机遇，加快向国际知名、国内领先的工程设计咨询公司战略目标迈进。上半年，公司不仅实现了主要经营指标总体平稳发展，综合竞争力更是持续提升。公司荣列上海市企业联合会、上海市企业家协会、上海市经济团体联合会和解放日报社公布的“2021上海企业百强榜”第99位、“2021上海服务业企业百强榜”第59位，并在美国《工程新闻记录》（ENR）最新公布的2021年度“工程设计企业全球营收150强”中，排名第57位，较上一年度上升4位，排名创历史新高。      集成优势助力规模化发展 超大项目市场影响力稳增      上半年，华建集团整体盈利能力持续提升。作为国内第一家组建设计集团并上市的国有设计咨询企业，公司坚持综合、集成服务商的战略定位，为城乡建设提供高品质、综合解决方案，立足上海，持续拓展全国布局。公司拥有较强的集成化优势，在全国各地均积累了丰富的客户群体和良好的品牌口碑，实现了规模化发展，在超大项目市场影响力持续增长。      报告期内，华建集团新签合同63.13亿元，其中设计咨询合同42.33亿元，同比增长4.04%。公司斩获千万元以上订单的能力显著增强。上半年公司新签千万元以上设计咨询合同90项，保持稳定增长，其中包括合肥新桥国际机场航站区扩建工程、杭州江河汇城市综合体汇东区块第二&第三阶段、深圳中能高重复频率X射线自由电子激光项目、武汉绿地天河国际会展中心、杭州国际博览中心二期、南京江宁区图书馆&文化馆新馆等重大标志性项目。      深耕上海市场 抢先布局国家战略发展区域      在上海市场，华建集团的市场竞争力稳居前列。上半年公司紧握上海“十四五”规划中提出加快“中心辐射、两翼齐飞、新城发力、南北转型”的空间新格局，积极参与嘉定、青浦、松江、奉贤、南汇五大新城以及宝山、金山南北转型的建设。报告期内，公司参与的2021上海市重大建设项目50项均在顺利实施，成功完成中共一大会址纪念馆、龙华烈士陵园纪念地、329等一批红色重大工程项目，承担了市应急抢险救灾工程一万套公共服务租赁性配套用房项目，聚焦“五个新城”的一批重大项目顺利推进实施。      伴随着国家“十三五”规划对区域性一体化的精准定调，雄安新区、粤港澳大湾区、长三角一体化、海南自贸区等国家重点战略发展区域有望在“十四五”期间有望迎来基建的加速落地，打开经济增长新空间。而华建集团积极响应国家战略，早在这些地区实现了前瞻性的落子，鼓励分子公司在国家战略建设热点区域进行属地化经营生产。上半年，公司在雄安新区、海南自贸区、粤港澳大湾区、长三角一体化的合同签约额占全国（上海市以外）合同总额的60%以上，承接了雄安新区起步区东西轴线城市建筑风貌及景观设计、中山大学孙逸仙纪念海珠湾院区、淀山湖堤防达标及岸线生态修复工程、海南省人民医院南院、佛山西樵镇环西樵村乡村振兴发展项目等众多涉及城乡发展、公共文化、交通市政、科学研究的国家战略与民生工程。      创新为擎 掘金碳中和打开增长新空间      华建集团作为创新为驱动的高新技术上市企业，上半年持续加码创新投入，研发投入同比增长12.44%至1.07亿元。公司持续筑牢人才优势，并持续丰富技术积累，拓展产业布局。报告期内，公司拥有各类专业注册执业资格人员1800余人,中国工程院院士2名,全国勘察设计大师9名,上海市企业领军人才11名，高级职称以上1800余人。公司坚持专项化的产品策略，在城乡建设领域已形成全生命周期的服务方式，在巩固建筑设计咨询传统优势的同时，横向拓展市政基础设施领域，打造竞争对手难以复制的差异化竞争优势。      在国家大力推进碳中和的背景下，中国城镇朝着更加绿色化、更加智慧化的方向发展。受益于政策红利的陆续释放，生态和大型基础设施建设领域投资有所增加，上半年，基础设施投资同比增长7.8%；其中，生态保护和环境治理业投资增长16.9%。瞄准低碳城市建设的新增长空间，华建集团在低碳创新方面早已进行了前瞻性布局。公司长期致力于建筑领域的节能减排工作，已在低碳产业、低碳布局、低碳能源、低碳建筑、低碳交通、资源再生等6个碳减排关键路径上开展了全过程、全产业链的研究与实践。      据悉，截至目前，华建集团承担了绿色低碳课题近百项，其中国家级课题21项，市级课题35项，前后参与编写制定了40余项建筑节能减排方面的国家、地方标准，并承担了多项绿色项目的设计。其担纲设计和总控管理的第十届中国花卉博览会园区，是中国第一个“展期碳中和+园区碳中和”的双碳达标最佳示范案例，并获得上海环境能源交易所颁发的碳中和证书，成为中国首个碳中和园区，为碳中和示范区建设打造了良好标杆。      而今年以来，华建集团在低碳创新方面更是持续蓄力。据公开资料显示，7月末，公司与上海市绿色建筑协会、上海交通大学（设计学院、中英国际低碳学院）共同发起成立低碳创新研究中心，聚焦“参与中国低碳标准制定、构建科技创新生态、打造最佳人居环境”三个方向，推动城市低碳生态发展下的行业变革、促进国际学术与国内跨行业科研融合、助力低碳创新技术的研发和成果孵化，为全国低碳城市建设提供方案和样本借鉴。业内分析人士认为，该创新中心的建设，将不仅为华建集团的业绩和规模高增长奠定坚实基础，也将为整个行业、碳中和发展注入新的创新动能。",华建集团,华建集团，上海市绿色建筑协会，上海交通大学
